ql	Int0183	errInt0183
0	NAN	NAN
0.0002017023135626362	NAN	NAN
0.000403404626873616	NAN	NAN
0.0006051069396833977	NAN	NAN
0.0008068092517382104	NAN	NAN
0.001008511562789569	NAN	NAN
0.001210213872582647	NAN	NAN
0.0014119161808679	NAN	NAN
0.001613618487397904	707.0897833894412	0.8430350729786661
0.001815320791918886	683.8168807077219	0.5430876743075759
0.002017023094177075	665.9021248464476	0.6360667218863195
0.002218725393929274	649.5562850681072	0.7208855218529089
0.002420427690911138	632.8446112135555	0.4924521398888457
0.002622129984890043	614.37140955194	0.3386012211593048
0.002823832275591071	595.4067929574225	0.4294708997923723
0.003025534562781599	575.8436556613984	0.4908919163001449
0.00322723684619728	555.4934283056153	0.4944249503928775
0.003428939125605493	534.4858553175152	0.5128662989400723
0.003630641400731317	512.8704717534969	0.3677532048366997
0.00383234367134213	491.2343448732378	0.4253344228563889
0.004034045937184158	470.065984281021	0.3370947698301294
0.004235748198003635	448.0453050508047	0.4229390039228511
0.004437450453546786	426.031166792566	0.3267965252967479
0.004639152703559841	403.7074578852401	0.3853202177489894
0.004840854947789029	381.7761772042791	0.3581075799468477
0.005042557186001725	359.9309234263238	0.3069595252270671
0.005244259417933586	339.0034243224054	0.2671266109879161
0.00544596164333084	317.656718679696	0.2311661243776053
0.005647663861950289	296.5408705952342	0.256333434425785
0.005849366073538162	276.3431820898532	0.1710347100319449
0.00605106827784069	256.953635166855	0.2358123660440265
0.006252770474604099	238.042625015226	0.235523912518608
0.006454472663585194	219.6426473676695	0.1897748627769852
0.006656174844519628	202.2809811566347	0.1782454454658832
0.00685787701717478	185.4563453330238	0.1518849414286015
0.007059579181286302	169.0403445384976	0.1453827179323121
0.007261281336610998	153.7012855113411	0.145960658502551
0.007462983482884524	138.8663139797957	0.0986554458067172
0.007664685619874255	125.426447033329	0.1077829621018216
0.007866387747315847	112.616758753302	0.09357667364946912
0.008068089864955528	100.5429104884814	0.09707284935378867
0.008269791972550103	89.31671224542853	0.07076268792311406
0.008471494069856372	78.85015217875743	0.06862899242828699
0.008673196156599417	69.47664987475724	0.07771735662286182
0.008874898232546615	60.79748471500688	0.05167903574636628
0.009076600297444191	52.8500457768292	0.05953568639208136
0.009278302351048954	45.64496130064207	0.0580725346997925
0.009480004393085982	39.14821177245368	0.04264188004928171
0.009681706423322653	33.30170022667475	0.04152225553892535
0.00988340844149462	28.16639667555298	0.02282577728073141
0.01008511044736926	23.65803275037534	0.007811268664179692
0.01028681244068223	19.75689298787385	0.006697844107492561
0.01048851442117976	16.28887571414821	0.007856862659824316
0.01069021638861864	13.35044975097817	0.02630536882086567
0.01089191834275569	10.88702931416374	0.01266009518561985
0.01109362028335828	8.832387631954667	0.007542411397106389
0.01129532221010919	7.156993997888852	0.007655268735458901
0.01149702412279695	5.806117127319988	0.01186097751585946
0.01169872602110434	4.758947690073904	0.01214779135710764
0.01190042790492564	3.97636256310883	0.005619612926371117
0.01210212977394362	3.424405246930261	0.00486235403470854
0.01230383162784106	3.045451878672231	0.004352718132411657
0.0125055334664065	2.863851887261531	0.004656662312052371
0.01270723528942846	2.803992667364003	0.005289611683517832
0.01290893709658972	2.85377653665229	0.005049658926224243
0.01311063888767881	2.984852926817475	0.008634278024348449
0.01331234066248425	3.196450151796556	0.007349460005813865
0.01351404242068882	3.426271454920577	0.006792387267567234
0.01371574416208106	3.713259625717995	0.007293582217004095
0.01391744588644949	3.994581421095223	0.003420036859105883
0.01411914759337114	4.281551136886291	0.006117022243720562
0.0143208492827403	4.545550241630648	0.01060332031510637
0.01452255095434547	4.797707710953085	0.009678121522085564
0.01472425260776371	5.009121264658651	0.006806949648624926
0.01492595424288929	5.214919771762015	0.01151038102677328
0.01512765585951071	5.341680720088755	0.006671761489040946
0.01532935745720504	5.419286589796838	0.00525921546443162
0.0155310590357608	5.511517203106119	0.005634159069326979
0.01573276059507224	5.515939900618966	0.007235512993503642
0.01593446213482216	5.485680054419872	0.007291746518674169
0.0161361636545876	5.433363733542945	0.004754270578146131
0.01633786515436856	5.32172617281435	0.01088765621067315
0.01653956663374209	5.179209763359261	0.01039463095260435
0.01674126809260245	5.009166461297102	0.007238025624958664
0.0169429695305267	4.78539107882649	0.006966086612383859
0.01714467094740909	4.582911474391297	0.01242389809235065
0.01734637234293241	4.331287579552911	0.004326912560265628
0.01754807371688517	4.079911960478949	0.004968277673398402
0.01774977506895018	3.818633132974932	0.004659030234196456
0.01795147639891595	3.535576622444928	0.002962785730941156
0.01815317770646527	3.270753938300968	0.004390095295393233
0.0183548789914924	2.99186649001009	0.005063492991526569
0.01855658025357439	2.724651455094779	0.005891252078235305
0.01875828149260551	2.459890501117025	0.001445937074676919
0.01895998270826852	2.218835099661155	0.002983194775146937
0.01916168390035197	1.975263945481411	0.001466254641612533
0.01936338506853864	1.752026417622834	0.003836841818151293
0.01956508621261705	1.545689175625436	0.002124463736988062
0.01976678733237572	1.353937744321518	0.003737026318894878
0.01996848842749745	1.178447712459073	0.002270360187778541
0.02017018949777075	1.039632663996829	0.001877383011258725
0.02037189054287841	0.9001948738448886	0.002602041746665125
0.02057359156260895	0.7909566909578644	0.0009248715521817919
0.02077529255675091	0.6947892112187464	0.001927254300740242
0.02097699352498707	0.6102971417926389	0.001422615214791739
0.02117869446721168	0.5489370609237003	0.003603333529923587
0.02138039538289605	0.4992344383531896	0.001424477476872756
0.0215820962720402	0.4668618566481662	0.002527867926572214
